"","EventName","EventType","EventRegion","flags","AvgPSI_PMO","AvgPSI_UT","deltaPSI","abs_deltaPSI","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Inc.baseMean","Inc.log2FoldChange","Inc.lfcSE","Inc.stat","Inc.pvalue","Inc.padj","Exc.baseMean","Exc.log2FoldChange","Exc.lfcSE","Exc.stat","Exc.pvalue","Exc.padj"
"30490","SE:TK2-203-exon3;TK2-201-int2","SE","chr16:66537018-66548977/-","",0.9911,0.9991,-0.008,0.008,18.1666666666667,0.473930794854032,1.56324933224024,0.303170316519411,0.761760069110329,NA,32.3570674083567,0.0659555780868313,0.522772647740952,0.126164936845575,0.899601365880128,0.999754655603456,3.14805670018288,-0.350616057698162,2.1355399524872,-0.164181455509559,0.869588299363304,0.999754655603456
"30491","SE:WDR1-207-exon3;WDR1-227-int2","SE","chr4:10099140-10116112/-","Exc-NMD",0.9995,0.9995,0,0,700.916666666667,0.284128868480656,0.937248280137011,0.303152189768885,0.761773882578235,1,1365.11682255817,-0.175760345406641,0.127222627729575,-1.3815179621996,0.167119758833707,0.999754655603456,1.80319056824706,-0.466166609953427,2.38206714730691,-0.195698349847299,0.844846276069236,0.999754655603456
"30492","SLC26A6/ENST00000358747.10_Intron16/clean","IR","chr3:48627056-48627945/-","Inc-NMD",0.2477,0.2035,0.0442,0.0442,38.5,0.236976383680656,0.781881942567029,0.303084610066104,0.761825382276476,1,16.5220899612095,-0.0275334850768018,0.761877553846614,-0.0361389897074524,0.971171533329896,0.999754655603456,58.134459077222,-0.36627323441343,0.462337187565028,-0.792221011557529,0.428231819123003,0.999754655603456
"30493","SE:ENTREP3-202-exon2;ENTREP3-204-int1","SE","chr1:155254195-155254652/-","",1,1,0,0,18.5,0.552536460059015,1.82316264616187,0.303064820476778,0.761840463304228,NA,35.8123496203219,0.57412680781219,0.505373733277795,1.13604402050829,0.255938141461594,0.999754655603456,0,NA,NA,NA,NA,NA
"30494","MAN2A2/ENST00000360468.7_Intron12/clean","IR","chr15:90911239-90911384/+","Inc-NMD",0.1333,0.1501,-0.0167,0.0167,64.4166666666667,-0.143805643203342,0.474766589582004,-0.302897563474195,0.761967928252596,1,17.7983864443287,-0.307375366393283,0.700960155328134,-0.438506189056344,0.661019384658536,0.999754655603456,109.043283987822,-0.159326473239572,0.312678107245476,-0.509554297367193,0.61036374930121,0.999754655603456
"30495","SE:MTIF3-210-exon3;MTIF3-202-int2","SE","chr13:27440450-27445087/-","",0.1134,0.1051,0.0083,0.0083,34.5,-0.265024632127717,0.875043229401213,-0.302870330542494,0.76198868281858,1,8.69967331242341,-0.327188299417906,1.08682527203965,-0.301049587118883,0.763376682323848,0.999754655603456,59.3368693408954,0.0702200414471552,0.430639091598429,0.163060072383385,0.870471136601697,0.999754655603456
"30496","FIP1L1/ENST00000306932.10_Intron3/clean","IR","chr4:53382336-53383772/+","Inc-NMD",0.025,0.0115,0.0135,0.0135,92.25,0.241948718496408,0.798857228323611,0.302868535099987,0.761990051154322,1,3.35221515685681,-0.0335044437695191,1.69437982085441,-0.0197738685017059,0.984223763722022,0.999754655603456,177.097126352731,-0.318351900646779,0.251942202284795,-1.26359100523744,0.206376863707484,0.999754655603456
"30497","TRMT6/ENST00000203001.7_Intron9/known-exon","IR","chr20:5941140-5941242/-","Inc-NMD",0.0022,0,0.0021,0.0021,23.3333333333333,0.534686103775184,1.76545342980808,0.302860497335978,0.761996176873253,1,0.1665771501594,0.996432893066145,4.0804728567969,0.244195446958157,0.807079453149221,0.999754655603456,45.8094666978617,0.482127203040102,0.451982792379985,1.06669371305352,0.28611016702044,0.999754655603456
"30498","SE:CWC25-205-exon2;CWC25-202-int5","SE","chr17:38809766-38810467/-","Inc-NMD",0.1248,0.011,0.1138,0.1138,34.3333333333333,0.386418605520734,1.27600163719647,0.302835509184566,0.762015220870747,1,8.91840292619452,0.527318327528881,1.26107582397019,0.418149581100325,0.675837756250892,0.999754655603456,58.3512079890573,-0.0502341139938959,0.461961766823157,-0.108740847406807,0.913408042390879,0.999754655603456
"30499","ANAPC5/ENST00000261819.8_Intron2/clean","IR","chr12:121347006-121347801/-","Inc-NMD",0.0013,0.0137,-0.0124,0.0124,89.0833333333333,-0.330914916811179,1.09276246364319,-0.30282419814086,0.762023841303225,1,1.59677238174492,-0.489112127330499,2.48921557521476,-0.196492474255992,0.844224722530417,0.999754655603456,172.696388482491,-0.240446716357081,0.284109279434469,-0.846317715618794,0.397375527631192,0.999754655603456
"30500","ARPC1B/ENST00000417330.6_Intron7/anti-near","IR","chr7:99390013-99390892/+","Inc-NMD",0.0284,0.0296,-0.0012,0.0012,132.166666666667,-0.167396894303572,0.552804941209191,-0.30281367228269,0.762031863352471,1,7.87764780323747,-0.261206569566176,1.07058307897875,-0.243985333501951,0.807242178894395,0.999754655603456,251.053405689686,-0.11208454519104,0.202607951974907,-0.553209013261835,0.580120295805013,0.999754655603456
"30501","UBE2T/ENST00000646651.1_Intron4/clean","IR","chr1:202333336-202333449/-","Inc-NMD",0.0018,0.0022,-4e-04,4e-04,119.333333333333,-0.793865894715342,2.62196241525182,-0.302775466992763,0.762060980881279,1,4.25811693403118,-0.144320583033303,2.17746303991606,-0.0662792343142903,0.94715551548262,0.999754655603456,228.536291766756,0.404771680861025,0.245959378651992,1.64568508458357,0.099828611413558,0.999754655603456
"30502","SE:SYNE2-202-exon90;SYNE2-211-int87","SE","chr14:64163582-64167232/+","",1,1,0,0,23.5833333333333,0.546822856742407,1.80630758964918,0.30272964575685,0.762095903221381,1,46.0368113493757,0.605721723148011,0.460594802138915,1.31508588532731,0.188481039701833,0.999754655603456,0,NA,NA,NA,NA,NA
"30503","AFE:NUMA1-211-exon1;NUMA1-228-exon1","AFE","chr11:72035976-72041427/-","",0.7692,NA,NA,NA,1.58333333333333,1.36014640749088,4.49610742701311,0.302516438846406,0.762258403773189,NA,2.54921040711815,3.79218253931293,2.35338943911831,1.61137059437712,0.107098972461445,0.999754655603456,0.499731450478201,2.48586272630752,3.99436366446987,0.622342614524418,0.533716605585705,0.999754655603456
"30504","A3SS:CHD6-202-exon27;CHD6-204-exon14","A3SS","chr20:41437333-41439999/-","",1,1,0,0,34.5,0.564658180065683,1.86664061821386,0.302499674846886,0.762271181285645,1,66.7426836174389,0.572391519330528,0.446193544855596,1.28283236261469,0.199550813374168,0.999754655603456,0,NA,NA,NA,NA,NA
"30505","NCL/ENST00000322723.9_Intron11/anti-near","IR","chr2:231456137-231456630/-","Inc-NMD",0.0139,0.0114,0.0024,0.0024,596.25,0.269447305710524,0.890776794123081,0.30248577139437,0.762281778539691,1,18.541499959593,0.337694008927083,0.866734761650295,0.389616320780882,0.696820281807116,0.999754655603456,1150.39012457201,0.0299043367135806,0.141980782470345,0.210622425044225,0.833181912178084,0.999754655603456
"30506","SE:DTX2-201-exon7;DTX2-212-int3","SE","chr7:76492254-76500440/+","",0.5268,0.4838,0.043,0.043,41.4166666666667,0.162271811150081,0.536497671646833,0.302465079954535,0.762297549700958,1,42.3242654392923,0.284156331515455,0.516467344921294,0.550192251862039,0.582187517359364,0.999754655603456,39.3841191614849,0.160541174214615,0.462663173136388,0.346993630649936,0.728596103851072,0.999754655603456
"30507","A3SS:SEPTIN9-201-exon4;SEPTIN9-233-exon3","A3SS","chr17:77482336-77487428/+","",0.994,0.9992,-0.0052,0.0052,690.666666666667,-0.320867244893173,1.06122219567528,-0.302356326696501,0.762380443823264,1,1342.67890472872,-0.0588569323442471,0.130428798063511,-0.451257185668361,0.651804198524004,0.999754655603456,7.76843763284605,0.134053276663875,1.36451550643646,0.0982423988819052,0.921739815842225,0.999754655603456
"30508","RRP12/ENST00000315563.10_Intron17/known-exon","IR","chr10:97371082-97372072/-","Inc-NMD",0.1205,0.0985,0.022,0.022,47.1666666666667,0.258563755060138,0.855200875399962,0.302342715609608,0.762390818684636,1,9.52380184396065,0.400923491972716,0.968528071342965,0.413951338980598,0.678909744352781,0.999754655603456,81.405204764613,0.0931689663621876,0.428120599129289,0.217623180364772,0.827722722010899,0.999754655603456
"30509","SE:SLMAP-204-exon4;SLMAP-206-int13","SE","chr3:57896933-57909075/+","",1,1,0,0,36.9166666666667,0.520107125826079,1.72052945014367,0.302294811508544,0.762427333257878,1,72.9600142063077,0.550801235573127,0.357969557506724,1.53868177900234,0.12388200276075,0.999754655603456,0,NA,NA,NA,NA,NA
"30510","A5SS:TLE2-201-exon15;TLE2-205-exon2","A5SS","chr19:3005969-3006476/-","",1,0.9997,2e-04,2e-04,43.0833333333333,0.533695775581451,1.76559229960413,0.302275772102717,0.762441846061538,1,85.7081106715182,-0.356539673937165,0.394216947755804,-0.904425027809871,0.365770072038623,0.999754655603456,0.148058154691069,-0.927120458576344,4.0804728567969,-0.227209073828791,0.820261172303529,0.999754655603456
"30511","GNAS/ENST00000265620.11_Intron3/clean","IR","chr20:58903586-58903671/+","Inc-NMD",0.0034,0.0035,-1e-04,1e-04,1385.33333333333,-0.164094198827921,0.54296439326224,-0.302219078938142,0.762485060970188,1,9.65534827888473,-0.135878611761662,0.967013434900097,-0.140513675257986,0.888254148389397,0.999754655603456,2690.7812012968,-0.0590116149177249,0.114851311338821,-0.513808804007783,0.607385671994768,0.999754655603456
"30512","TMEM106C/ENST00000256686.10_Intron4/clean","IR","chr12:47965998-47966088/+","",0.0961,0.0749,0.0212,0.0212,160.583333333333,0.228534597013221,0.756265761856423,0.302188210203027,0.762508591271052,1,29.6277696932705,0.476691500760466,0.665949064374244,0.715807749063192,0.474110066916059,0.999754655603456,284.059151901879,0.237441843938558,0.187554212411496,1.2659904615611,0.205516497216796,0.999754655603456
"30513","SE:CHP1-201-exon2;CHP1-205-int1","SE","chr15:41231450-41256909/+","Exc-NMD",0.9969,0.9963,6e-04,6e-04,110.416666666667,-0.352463706141999,1.16648582518921,-0.302158584811631,0.762531174015107,1,212.365698064791,-0.233925408306983,0.229518496539029,-1.01920068244785,0.308107702745677,0.999754655603456,4.95422033418433,0.169324869495681,1.67391102844711,0.101155238610719,0.919427228805292,0.999754655603456
"30514","SE:ERC1-202-exon18;ERC1-201-int18","SE","chr12:1444751-1490092/+","",0.0067,0.0055,0.0013,0.0013,13.5,0.406965127120638,1.34695284406556,0.302137620417565,0.762547154805291,NA,1.1555031589722,-0.55991928725876,2.81124410230321,-0.199171351502357,0.842128708634883,0.999754655603456,25.1912867676735,-0.787761878709121,0.606579294601201,-1.29869562927802,0.194048404639578,0.999754655603456
"30515","PPIA/ENST00000355968.10_Intron4/clean","IR","chr7:44799481-44799701/+","Inc-NMD",0.0033,0.0031,2e-04,2e-04,2875.33333333333,-0.19555903131936,0.647498693403089,-0.302022279445154,0.762635079017433,1,20.7868711456294,-0.184240217106065,0.765170005960856,-0.240783375812944,0.809723014790166,0.999754655603456,5604.12491760031,-0.0149062055880642,0.0820613401367815,-0.181647113771457,0.855859672428335,0.999754655603456
"30516","A5SS:COMMD10-201-exon4;COMMD10-204-exon4","A5SS","chr5:116092696-116134067/+","Exc-NMD",0.9996,1,-4e-04,4e-04,24.3333333333333,-0.613066490023878,2.03004487518258,-0.301996521120617,0.762654714959508,1,46.8016823641113,0.4010522061378,0.595161447245399,0.673854477627877,0.500403835964343,0.999754655603456,0.1665771501594,0.996432893066145,4.0804728567969,0.244195446958157,0.807079453149221,0.999754655603456
"30517","A3SS:SLC29A1-201-exon5;SLC29A1-218-exon3","A3SS","chr6:44230047-44230366/+","Exc-NMD",1,1,0,0,71.25,-0.514985703954531,1.7054278812147,-0.301968620090654,0.762675984489149,1,139.353672241116,-0.482560959983375,0.25833202208739,-1.86798739112618,0.0617638284584086,0.999754655603456,0,NA,NA,NA,NA,NA
"30518","SE:PARP11-203-exon2;PARP11-201-int1","SE","chr12:3830019-3873211/-","",0.5695,0.5922,-0.0227,0.0227,34.8333333333333,-0.234420336037667,0.77630950072399,-0.301967624792748,0.762676743228547,1,39.0775400386672,0.0237727082773417,0.527285790628489,0.0450850538737375,0.96403951458954,0.999754655603456,29.7064833937456,0.168189117263583,0.63519114591929,0.264785046743951,0.791175056841984,0.999754655603456
"30519","FBL/ENST00000221801.8_Intron8/known-exon","IR","chr19:39834563-39834667/-","Inc-NMD",0.0106,0.0127,-0.0021,0.0021,369.416666666667,-0.223969518153646,0.74173784028383,-0.301952396102567,0.762688352451728,1,11.6094605425251,-0.303448292019339,1.03452578541502,-0.293321148972238,0.769276689683244,0.999754655603456,711.637752309273,-0.0851083431736549,0.137229205701037,-0.62019118116204,0.535131926853834,0.999754655603456
"30520","AFE:TTC3-203-exon1;TTC3-209-exon1","AFE","chr21:37073365-37087246/+","",0.4885,0.3186,0.1699,0.1699,18,0.416845808892762,1.38056284927747,0.301939030961845,0.762698541087092,NA,13.5097963010864,0.304621024962564,0.932665798703039,0.326613268532167,0.743960406642176,0.999754655603456,22.0869319023593,0.0243255190688383,0.856770070282306,0.0283921204913508,0.977349408606538,0.999754655603456
"30521","A3SS:OBSCN-209-exon54;OBSCN-217-exon48","A3SS","chr1:228304567-228305161/+","",1,1,0,0,10.1666666666667,-0.575117632939398,1.90486385796628,-0.301920596862718,0.76271259400429,NA,19.6376248046572,-0.566474424097824,0.672919718971048,-0.841815759187458,0.399891089386951,0.999754655603456,0,NA,NA,NA,NA,NA
"30522","SE:RAB1A-203-exon3;RAB1A-202-int2","SE","chr2:65091079-65104733/-","",1,1,0,0,55.3333333333333,0.527242671240904,1.74636115470671,0.301909298554829,0.7627212071129,1,107.833751749857,0.5681745697641,0.305146118706322,1.86197541090444,0.0626065562718968,0.999754655603456,0,NA,NA,NA,NA,NA
"30523","A3SS:APTX-211-exon4;APTX-219-exon4","A3SS","chr9:32987730-32988082/-","",1,1,0,0,16.75,-0.567043477633182,1.8782734666631,-0.301896123060599,0.762731251305638,NA,32.3019238217704,-0.561630247190805,0.55268324380769,-1.01618830222077,0.309539725789367,0.999754655603456,0,NA,NA,NA,NA,NA
"30524","A5SS:STX18-AS1-207-exon1;STX18-AS1-202-exon1","A5SS","chr4:4542427-4544737/+","",0.6362,0.9632,-0.327,0.327,12.3333333333333,0.420752118720448,1.39381248958548,0.301871393651795,0.762750103605607,NA,14.2986636629655,0.171444944132716,0.817823969555977,0.209635509002994,0.833952163218617,0.999754655603456,9.74168138276295,-0.332561600980817,1.18401313065578,-0.280876615613733,0.77880503697688,0.999754655603456
"30525","SE:ZBTB11-201-exon6;ZBTB11-210-int5","SE","chr3:101656249-101664537/-","",1,1,0,0,38.25,0.527555864006545,1.74798110157066,0.301808677183356,0.762797915718319,1,75.329387445898,0.58785402394566,0.364906494829986,1.6109716660964,0.107185898194032,0.999754655603456,0,NA,NA,NA,NA,NA
"30526","CIT/ENST00000261833.11_Intron12/clean","IR","chr12:119782638-119783907/-","Inc-NMD",0.233,0.2535,-0.0205,0.0205,23.9166666666667,-0.229938477281144,0.761988448488607,-0.301761106401579,0.762834182068945,1,11.2712190581699,-0.0881874808828169,0.896550641249419,-0.0983630782528026,0.921643991750395,0.999754655603456,35.1714040773245,0.161474438762383,0.52436544572647,0.307942561963961,0.758126038637314,0.999754655603456
"30527","SE:PCK2-201-exon5;PCK2-215-int4","SE","chr14:24098679-24099557/+","",0.9396,0.9992,-0.0596,0.0596,55.75,-0.507721004869008,1.68258883296962,-0.301749895708582,0.762842728796869,1,99.4940061041351,0.02249209685214,0.368579548044358,0.0610237246517895,0.951340314723098,0.999754655603456,9.41046392524869,0.492362716294988,1.49594826801219,0.329130844176341,0.742056791544251,0.999754655603456
"30528","SE:IFNGR2-202-exon2;IFNGR2-201-int1","SE","chr21:33403617-33414887/+","",0.0021,0.0144,-0.0123,0.0123,52.8333333333333,-0.315991211015168,1.04725397990003,-0.301733120217248,0.762855518029941,1,1.64529688391559,-0.553548586501039,2.64240430034922,-0.209486711184917,0.834068308191366,0.999754655603456,101.337336262789,-0.243244333167392,0.298781373493409,-0.814121477263901,0.415575363230479,0.999754655603456
"30529","SE:ADD1-204-exon12;ADD1-221-int2","SE","chr4:2908605-2926013/+","",0.9996,0.9996,0,0,84.4166666666667,0.321927106307359,1.06693018950996,0.301732118438995,0.762856281763751,1,164.615453280816,0.0467643852684023,0.255956601293206,0.182704353129116,0.85502999995403,0.999754655603456,1.40659937409295,-0.164193522307717,3.0918384201444,-0.053105466714541,0.957647875792959,0.999754655603456
"30530","ABCA7/ENST00000524850.5_Intron2/clean","IR","chr19:1041428-1041509/+","Inc-NMD",0.1518,0.1335,0.0183,0.0183,24.1666666666667,-0.275633381611183,0.913642147726534,-0.301686368450773,0.762891160799289,1,7.11011359339408,-0.259492866394311,1.15228171694449,-0.225199152757895,0.821824348524297,0.999754655603456,40.7312998160951,-0.0206111231592237,0.536654836875287,-0.038406666152929,0.969363446083599,0.999754655603456
"30531","SE:ATF7IP2-202-exon8;ATF7IP2-203-int10","SE","chr16:10473535-10480878/+","",1,1,0,0,11.6666666666667,-0.584965440540812,1.9393516488867,-0.301629382622082,0.762934606527323,NA,22.3315985953311,-0.548520079284333,0.652903244401829,-0.840124603434727,0.400838526573685,0.999754655603456,0,NA,NA,NA,NA,NA
"30532","SE:TBCD-201-exon34;TBCD-226-int3","SE","chr17:82930644-82937270/+","",1,1,0,0,112.166666666667,0.520037117115191,1.72445058468795,0.301566842061349,0.762982288016476,1,218.654387504683,0.547751642772829,0.223172719361932,2.45438440835821,0.0141126028310667,0.999754655603456,0,NA,NA,NA,NA,NA
"30533","SE:BRCC3-204-exon8;BRCC3-201-int7","SE","chrX:155090840-155116056/+","",0.1592,0.1456,0.0136,0.0136,29.6666666666667,0.315980422596812,1.04787324930229,0.301544507226616,0.76299931651442,1,9.90141359583214,0.0448932419415033,1.06233442919807,0.042259048288016,0.966292190835439,0.999754655603456,47.3563968184294,-0.348609413126359,0.496249462906548,-0.702488242676461,0.482374731428105,0.999754655603456
"30534","AFE:ARPP21-208-exon1;ARPP21-201-exon1","AFE","chr3:35642409-35679786/+","",0.0014,0,0.0013,0.0013,6.25,-0.783620467311972,2.5989285902473,-0.301516736647777,0.763020489485824,NA,0.18520405578774,0.996432893066145,4.0804728567969,0.244195446958157,0.807079453149221,0.999754655603456,12.3544710175538,1.69772724709882,1.08307557997769,1.56750579413285,0.11699651295137,0.999754655603456
"30535","AFE:TSC22D1-212-exon1;TSC22D1-203-exon1","AFE","chr13:44436096-44573162/-","",0.1408,0.1626,-0.0219,0.0219,24.3333333333333,-0.271855525143921,0.901762742372107,-0.301471232254284,0.763055183536345,1,7.60126679100589,-0.414557164443863,1.09351836753575,-0.379103979184244,0.704610651512219,0.999754655603456,40.2671551296266,-0.137214635046192,0.544764022175407,-0.251879032866842,0.801134566543971,0.999754655603456
"30536","A5SS:CLN6-204-exon4;CLN6-201-exon4","A5SS","chr15:68211319-68211674/-","",0.0065,6e-04,0.006,0.006,43.8333333333333,0.401468306226701,1.33173225239791,0.30146322994267,0.763061284811879,1,3.16644930865344,0.295904400067054,2.12131829261467,0.139490806776729,0.889062320049627,0.999754655603456,82.1154058648822,-0.0894921103854402,0.380955369590438,-0.234914946812936,0.814274748282917,0.999754655603456
"30537","A3SS:UFSP2-201-exon8;UFSP2-208-exon5","A3SS","chr4:185408391-185413725/-","",1,1,0,0,14.0833333333333,0.60633086857303,2.01138162801401,0.30144993875265,0.763071418567809,NA,26.8981393598948,0.604839633104478,0.648173744369276,0.933144297125202,0.350745470419116,0.999754655603456,0,NA,NA,NA,NA,NA
"30538","A3SS:GPX4-209-exon5;GPX4-201-exon5","A3SS","chr19:1105810-1106241/+","",0.0013,0.0039,-0.0026,0.0026,687.5,0.201902020349544,0.669776496122971,0.301446858046321,0.763073767432208,1,5.90512655035492,0.130269597102582,1.35102290242005,0.0964229376639235,0.92318467537799,0.999754655603456,1337.28872828269,-0.0314636153822453,0.116229880321751,-0.270701606980466,0.786620540753184,0.999754655603456
"30539","MED12/ENST00000374080.8_Intron30/clean","IR","chrX:71132207-71132376/+","Inc-NMD",0.1045,0.0864,0.0181,0.0181,70.5833333333333,0.219451453241595,0.728189312065472,0.301365935486106,0.763135467090319,1,14.543153743165,0.10062892929713,0.863531153153438,0.116531903834221,0.907231002728553,0.999754655603456,124.292266976769,-0.211056141088907,0.295007455568913,-0.715426465008796,0.474345564197449,0.999754655603456
"30540","A5SS:GINS4-201-exon1;GINS4-203-exon1","A5SS","chr8:41529389-41530183/+","",0.6923,0.7506,-0.0583,0.0583,43.3333333333333,-0.224064667736221,0.743925276614416,-0.301192437977014,0.763267755877493,1,60.0410072470797,-0.0852551859974131,0.435883378454213,-0.195591734421616,0.844929730301345,0.999754655603456,24.1440232019294,0.199753920784487,0.666748185463934,0.299594247332665,0.764486672698151,0.999754655603456
"30541","GTPBP2/ENST00000307126.10_Intron5/known-exon+anti-near","IR","chr6:43625063-43625362/-","Inc-NMD",0.2978,0.357,-0.0593,0.0593,45.3333333333333,-0.190920361118461,0.633933701227744,-0.301167710043974,0.763286611052753,1,30.2815508070597,-0.263596865739472,0.61960423073251,-0.425427801594966,0.670524842692291,0.999754655603456,59.4340997833013,-0.165553055896364,0.419624991411917,-0.394526206218858,0.693192583149467,0.999754655603456
"30542","AFE:CENPS-204-exon1;CENPS-201-exon1","AFE","chr1:10430569-10433841/+","Inc-NMD",0.5579,0.5965,-0.0386,0.0386,33.6666666666667,-0.19703622298578,0.654250140870703,-0.301163439909323,0.763289867066456,1,37.0388964113663,0.0117937895346533,0.487395713621924,0.0241975651509356,0.980695020290996,0.999754655603456,28.1463920464756,0.212589820255873,0.592653809029588,0.358708266135954,0.719813343915704,0.999754655603456
"30543","SE:DENND5B-201-exon2;DENND5B-206-int1","SE","chr12:31495920-31590705/-","",0.4841,0.3994,0.0847,0.0847,18,0.281781317262952,0.935720299818261,0.30113840355679,0.763308957580762,NA,15.0042846969155,0.783935868906373,0.781493390506289,1.00312539866588,0.315800361498184,0.999754655603456,19.8436030302319,0.473882944609873,0.736586516204873,0.643350012774423,0.519997011055836,0.999754655603456
"30544","AFE:ENST00000643758-exon1;GGPS1-206-exon1","AFE","chr1:235327499-235335241/+","",1,1,0,0,4.5,-1.0000031287557,3.32076383336426,-0.30113647911619,0.76331042499539,NA,8.33260079766325,-0.906778515263235,1.34195471561912,-0.675714690450554,0.499221807082548,0.999754655603456,0,NA,NA,NA,NA,NA
"30545","SE:PPHLN1-205-exon3;PPHLN1-207-int2","SE","chr12:42335975-42355160/+","",0.5648,0.5977,-0.0329,0.0329,140.583333333333,-0.137966345829451,0.458161046735986,-0.301130676237855,0.763314849781723,1,157.833355947857,0.00689355001654202,0.25091571092544,0.0274735686781704,0.978082021026918,0.999754655603456,115.642136722962,0.157961671248879,0.317107110087653,0.49813348936016,0.618389957509293,0.999754655603456
"30546","CRELD2/ENST00000328268.9_Intron8/clean","IR","chr22:49924456-49925416/+","Inc-NMD",0.0394,0.0202,0.0192,0.0192,42.1666666666667,0.418163978344823,1.38874661006191,0.301108910232502,0.763331446773282,1,2.99080353856456,-0.00943428465128722,1.89330074454433,-0.00498298259189551,0.996024171576564,0.999875307570705,77.2885984404265,-0.548771941065905,0.453400326347987,-1.21034747699921,0.226145586935,0.999754655603456
"30547","AFE:NFATC2-207-exon1;NFATC2-205-exon1","AFE","chr20:51523597-51562559/-","",1,1,0,0,4.16666666666667,-0.956934516949837,3.17843934604252,-0.301070560978714,0.763360689070691,NA,8.71652958488837,-0.91343755081565,1.31248825212141,-0.695958649031131,0.486454726327479,0.999754655603456,0,NA,NA,NA,NA,NA
"30548","A3SS:TAF6-211-exon2;TAF6-234-exon2","A3SS","chr7:100114232-100119203/-","",0.9996,0.9995,1e-04,1e-04,48.8333333333333,0.438883709319003,1.45792282724733,0.301033567152281,0.763388898139641,1,92.5136797046667,0.188863847782265,0.374329957666388,0.504538426364968,0.613883066340217,0.999754655603456,1.62372967897949,-0.26585320673829,2.92872434363852,-0.0907744039877806,0.927671848723723,0.999754655603456
"30549","A3SS:SBF1-202-exon2;SBF1-235-exon2","A3SS","chr22:50468450-50474785/-","",1,1,0,0,137.75,-0.527728081267374,1.75308649587362,-0.301027976947817,0.763393160890731,1,271.813479140548,-0.512069482503203,0.275244421181606,-1.86041729857747,0.062826509138765,0.999754655603456,0,NA,NA,NA,NA,NA
"30550","SE:SELENOT-203-exon2;SELENOT-202-int1","SE","chr3:150603500-150622384/+","",0.0016,0.0025,-9e-04,9e-04,87.9166666666667,-0.338477712625459,1.12482040399343,-0.300917116567026,0.763477697779182,1,1.46491843081222,-0.331291107027266,2.56977679161673,-0.128918242280039,0.897422341871367,0.999754655603456,169.888522600419,0.0718863679564283,0.280758483576505,0.256043440043868,0.797917294698116,0.999754655603456
"30551","A3SS:ERMARD-205-exon2;ERMARD-212-exon2","A3SS","chr6:169751664-169753943/+","",NA,NA,NA,NA,1.41666666666667,1.70039311824941,5.65106937110918,0.300897583551635,0.763492593026074,NA,2.73299000465702,1.82689928839009,2.19582303585455,0.83198839731596,0.405415493674807,0.999754655603456,0,NA,NA,NA,NA,NA
"30552","AFE:TFDP1-208-exon1;TFDP1-201-exon1","AFE","chr13:113584889-113585773/+","",0.1649,0.1768,-0.0119,0.0119,74.5,-0.170136657602731,0.565479481552941,-0.300871496054102,0.763512486645969,1,25.2930329403982,-0.72237516064105,0.610592335966942,-1.18307276080871,0.236780312166132,0.999754655603456,122.339301806639,-0.548750528904019,0.347682456818924,-1.57830951243483,0.114494521650253,0.999754655603456
"30553","BAG6/ENST00000211379.9_Intron18/anti-near","IR","chr6:31641229-31641319/-","Inc-NMD",0.0342,0.0268,0.0074,0.0074,196.916666666667,0.172739227778504,0.574145952030252,0.300862920251683,0.763519026355002,1,12.175566716392,0.195223146879888,0.871645516767901,0.223970803640204,0.822780021470022,0.999754655603456,371.667534918337,0.0832492871360151,0.208391384164492,0.399485264085116,0.689535679530194,0.999754655603456
"30554","SE:MTRF1-201-exon4;MTRF1-203-int2","SE","chr13:41254621-41260492/-","Inc-NMD",0.1537,0.013,0.1406,0.1406,19.5,0.34792428138788,1.15642339586374,0.300862368084496,0.763519447425535,NA,5.46761794707179,0.127820004002661,1.42845204868542,0.0894814804041136,0.928699271033189,0.999754655603456,32.8745714219039,-0.264102238133996,0.569689067823183,-0.463590146012712,0.642941415627494,0.999754655603456
"30555","A5SS:UBE3B-212-exon1;UBE3B-203-exon1","A5SS","chr12:109477765-109481636/+","",6e-04,6e-04,0,0,26.5833333333333,-0.415035107698542,1.37961313716023,-0.30083441257514,0.763540765772573,1,1.40659937409295,-0.164193522307717,3.0918384201444,-0.053105466714541,0.957647875792959,0.999754655603456,50.9487092233404,0.134184147594787,0.460417543038553,0.291440127822303,0.770714728263314,0.999754655603456
"30556","AFE:CHEK1-211-exon1;CHEK1-202-exon1","AFE","chr11:125626013-125626748/+","",0.0374,0.0073,0.0301,0.0301,61.9166666666667,-0.286571012853659,0.952703832381808,-0.300797585895311,0.763568849381458,1,5.75594820891231,-0.16884012952493,1.39535759113204,-0.121001333706833,0.903689978812602,0.999754655603456,116.546939202582,0.289010248103107,0.358899819913785,0.805267186181739,0.420665513112453,0.999754655603456
"30557","GOLGA8A/ENST00000359187.5_Intron11/clean","IR","chr15:34386742-34387832/-","Inc-NMD",0.8029,0.7915,0.0114,0.0114,47.75,-0.207358681064679,0.689432502895291,-0.300767196489678,0.763592024232239,1,73.4896132924017,-0.115495834400744,0.377856559469652,-0.305660525154971,0.759863132006044,0.999754655603456,20.3296529947978,0.03297028599396,0.717828448970731,0.0459305925269958,0.963365570590229,0.999754655603456
