"","EventName","EventType","EventRegion","flags","AvgPSI_Gapmer","AvgPSI_UT","deltaPSI","abs_deltaPSI","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Inc.baseMean","Inc.log2FoldChange","Inc.lfcSE","Inc.stat","Inc.pvalue","Inc.padj","Exc.baseMean","Exc.log2FoldChange","Exc.lfcSE","Exc.stat","Exc.pvalue","Exc.padj"
"28826","AFE:CDC42-217-exon1;ENST00000695856-exon1","AFE","chr1:22025640-22078428/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.46367911671646,0.642877661287787,1,0.781872506781033,2.73601188516879,3.93321663579579,0.695616880155707,0.486668792041751,NA,0,NA,NA,NA,NA,NA
"28827","AFE:CDC42-217-exon1;ENST00000695855-exon1","AFE","chr1:22025373-22078428/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.46367911671646,0.642877661287787,1,0.781872506781033,2.73601188516879,3.93321663579579,0.695616880155707,0.486668792041751,NA,0,NA,NA,NA,NA,NA
"28828","AFE:CD81-212-exon1;CD81-209-exon1","AFE","chr11:2382551-2390411/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.46367911671646,0.642877661287787,1,0.781872506781033,2.73601188516879,3.93321663579579,0.695616880155707,0.486668792041751,NA,0,NA,NA,NA,NA,NA
"28829","AFE:CD81-212-exon1;CD81-217-exon1","AFE","chr11:2379207-2390411/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.46367911671646,0.642877661287787,1,0.781872506781033,2.73601188516879,3.93321663579579,0.695616880155707,0.486668792041751,NA,0,NA,NA,NA,NA,NA
"28830","AFE:CD81-212-exon1;CD81-205-exon1","AFE","chr11:2376358-2390411/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.46367911671646,0.642877661287787,1,0.781872506781033,2.73601188516879,3.93321663579579,0.695616880155707,0.486668792041751,NA,0,NA,NA,NA,NA,NA
"28831","AFE:GOLM1-208-exon1;GOLM1-202-exon1","AFE","chr9:86079342-86100024/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.46367911671646,0.642877661287787,1,0.781872506781033,2.73601188516879,3.93321663579579,0.695616880155707,0.486668792041751,NA,0,NA,NA,NA,NA,NA
"28832","AFE:LAT-208-exon1;LAT-203-exon1","AFE","chr16:28984928-28985375/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.46367911671646,0.642877661287787,1,0.781872506781033,2.73601188516879,3.93321663579579,0.695616880155707,0.486668792041751,NA,0,NA,NA,NA,NA,NA
"28833","ALE:OGG1-207-exon2;OGG1-208-exon4","ALE","chr3:9751950-9765808/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.46367911671646,0.642877661287787,1,0.781872506781033,2.73601188516879,3.93321663579579,0.695616880155707,0.486668792041751,NA,0,NA,NA,NA,NA,NA
"28834","ALE:TRAF3IP2-AS1-209-exon2;TRAF3IP2-AS1-201-exon2","ALE","chr6:111483666-111503295/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.46367911671646,0.642877661287787,1,0.781872506781033,2.73601188516879,3.93321663579579,0.695616880155707,0.486668792041751,NA,0,NA,NA,NA,NA,NA
"28835","A3SS:DCLRE1C-202-exon17;DCLRE1C-233-exon16","A3SS","chr10:14909329-14911189/-","Inc-NMD",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.46367911671646,0.642877661287787,1,0.781872506781033,2.73601188516879,3.93321663579579,0.695616880155707,0.486668792041751,NA,0,NA,NA,NA,NA,NA
"28836","AFE:EIF4G2-211-exon1;EIF4G2-221-exon1","AFE","chr11:10807382-10808173/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287787,1,0.567171425064853,2.30068396395809,3.97066438641681,0.579420404259919,0.562305539596939,NA,0,NA,NA,NA,NA,NA
"28837","AFE:GSK3B-247-exon1;GSK3B-214-exon1","AFE","chr3:119876509-119916043/-","Exc-NMD",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28838","AFE:GSK3B-247-exon1;GSK3B-266-exon1","AFE","chr3:119876509-119923372/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28839","AFE:GSK3B-247-exon1;GSK3B-259-exon1","AFE","chr3:119876509-120002045/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28840","AFE:GSK3B-268-exon1;GSK3B-269-exon1","AFE","chr3:119826856-119916043/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28841","AFE:APLP2-202-exon1;APLP2-221-exon1","AFE","chr11:130070038-130109428/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28842","AFE:APLP2-202-exon1;APLP2-211-exon1","AFE","chr11:130070015-130109428/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28843","AFE:MRPS27-208-exon1;MRPS27-204-exon1","AFE","chr5:72297703-72320180/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28844","AFE:DCAF6-209-exon1;DCAF6-205-exon1","AFE","chr1:167936113-167951799/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28845","AFE:TPM3-203-exon1;TPM3-202-exon1","AFE","chr1:154176249-154178113/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28846","AFE:TPM3-203-exon1;TPM3-209-exon1","AFE","chr1:154176249-154183608/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28847","AFE:TADA2B-203-exon1;TADA2B-202-exon1","AFE","chr4:7042087-7054061/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28848","AFE:TOP1MT-214-exon1;TOP1MT-208-exon1","AFE","chr8:143331340-143359874/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28849","AFE:SEPTIN9-234-exon1;SEPTIN9-215-exon1","AFE","chr17:77427202-77482143/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28850","AFE:SEPTIN9-234-exon1;SEPTIN9-235-exon1","AFE","chr17:77419881-77482143/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28851","ALE:FBH1-211-exon3;FBH1-209-exon3","ALE","chr10:5927542-5929374/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28852","ALE:ANXA2-208-exon5;ANXA2-238-exon5","ALE","chr15:60361487-60364428/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28853","ALE:NUTM2A-AS1-224-exon5;NUTM2A-AS1-242-exon5","ALE","chr10:87190025-87288441/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28854","A5SS:TAF6-228-exon1;TAF6-227-exon1","A5SS","chr7:100114846-100119328/-","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28855","A5SS:PACRGL-231-exon2;PACRGL-226-exon1","A5SS","chr4:20700748-20701757/+","",NA,NA,NA,NA,0.333333333333333,2.85765579198067,6.16300300996332,0.463679116716459,0.642877661287788,1,0.307074784425421,1.49137551694304,4.01744301084406,0.371225058555269,0.710469910454398,NA,0,NA,NA,NA,NA,NA
"28856","A5SS:G6PC3-208-exon1;G6PC3-209-exon1","A5SS","chr17:44070715-44071627/+","Inc-NMD",NA,NA,NA,NA,0.5,2.85762994632303,6.16300884521539,0.46367448402115,0.642880980904734,1,0.0767686961063551,0.215193504133388,4.07263003885949,0.0528389522446414,0.957860225431613,NA,0.901996336828893,-2.62927709538152,3.40539549898076,-0.772091551823705,0.440060205510985,NA
"28857","AFE:POMGNT1-203-exon1;POMGNT1-222-exon1","AFE","chr1:46197872-46198286/-","",NA,NA,NA,NA,0.5,2.85762994632303,6.16300884521539,0.46367448402115,0.642880980904734,1,0.0767686961063551,0.215193504133388,4.07263003885949,0.0528389522446414,0.957860225431613,NA,0.904801868552647,-2.38263705826518,3.39923273268479,-0.700933782896153,0.483344340313844,NA
"28858","A3SS:METTL5-208-exon4;METTL5-201-exon6","A3SS","chr2:169812507-169815476/-","",0.0208,0.0175,0.0034,0.0034,151.333333333333,-0.466583290047802,1.00631657260145,-0.463654582217231,0.642895241877435,1,6.25876263396645,0.033216762726056,1.19093454702356,0.0278913419793496,0.977748813858257,NA,246.376677199918,0.501652869796299,0.254217928337392,1.9733182198327,0.0484593183809722,0.252228094281449
"28859","SE:PRMT7-202-exon5;PRMT7-203-int3","SE","chr16:68321463-68329065/+","",0.9997,1,-2e-04,2e-04,42.3333333333333,-0.836286712215681,1.80372301173633,-0.463644754085961,0.64290228443892,1,75.1384292202027,0.25088014032151,0.347453094306545,0.722054701576976,0.47026084681959,NA,0.15353739221271,0.749663235495297,4.05645616831272,0.184807429043938,0.853380080699693,NA
"28860","A3SS:SBF2-201-exon31;SBF2-240-exon3","A3SS","chr11:9808995-9812531/-","",1,1,0,0,16.25,0.933904880293053,2.0144117482578,0.463611712501557,0.642925961341058,1,30.1267793112546,0.16189399400712,0.528417193697388,0.306375333615342,0.759318886871288,NA,0,NA,NA,NA,NA,NA
"28861","SE:AFMID-211-exon3;AFMID-208-int3","SE","chr17:78202752-78205945/+","",0.0075,0.0132,-0.0057,0.0057,26.5833333333333,-0.604768033814649,1.3045180971662,-0.463594974365158,0.642937955674798,1,4.78698298989481,-0.986620363467833,1.50181015015519,-0.656954118578757,0.511210418504975,NA,44.8626564059817,-0.447758033755848,0.465488193538262,-0.961910613354888,0.336094506770302,NA
"28862","SE:SEPTIN8-215-exon2;SEPTIN8-201-int1","SE","chr5:132765530-132777107/-","",0.0026,0.0029,-3e-04,3e-04,50.0833333333333,-0.599606385916159,1.29339225225815,-0.463592065646981,0.642940040034408,1,1.72338235656398,-1.74888645874347,2.26986575994714,-0.770480126888296,0.441015139102256,NA,96.3297569360572,-0.809108331965624,0.298228699636347,-2.71304650743617,0.00666677492571738,0.0963188512758481
"28863","AFE:PRCC-205-exon1;PRCC-206-exon1","AFE","chr1:156750732-156782281/+","",1,NA,NA,NA,2.66666666666667,2.80728202626009,6.05553155481975,0.463589694950182,0.642941738855126,1,3.19555301273612,1.38486639914133,1.98704069329257,0.696949188718715,0.485834592981352,NA,0,NA,NA,NA,NA,NA
"28864","MST1/ENST00000449682.3_Intron3/anti-near","IR","chr3:49687479-49687555/-","Inc-NMD",0.4896,0.4855,0.0041,0.0041,24.3333333333333,-0.490114463905701,1.05726622717784,-0.463567691189726,0.64295750664768,1,22.4033897564699,-0.323764277052004,0.661139435488751,-0.489706497106256,0.624341603676291,NA,23.4137566406072,0.106842505375376,0.63855472266817,0.167319262676407,0.867118848362477,NA
"28865","AFE:PAIP1-203-exon1;PAIP1-207-exon1","AFE","chr5:43556000-43557700/-","",1,1,0,0,15.5833333333333,0.976909966613629,2.10738652778379,0.463564682479481,0.642959662687968,1,27.0180934661482,0.132590392198147,0.600872418545656,0.22066313597663,0.82535473712856,NA,0,NA,NA,NA,NA,NA
"28866","AFE:AP2B1-211-exon1;AP2B1-204-exon1","AFE","chr17:35578122-35594007/+","",1,1,0,0,119,0.856800142663614,1.84831596205466,0.463557184081861,0.642965036049117,1,212.659608909554,0.0253645077335761,0.230712148831737,0.109940061076172,0.912456910950175,0.966578637052492,0,NA,NA,NA,NA,NA
"28867","A3SS:PIK3CB-201-exon3;PIK3CB-203-exon4","A3SS","chr3:138742756-138755753/-","Exc-NMD",0.9967,1,-0.0032,0.0032,25.5833333333333,-0.88601259490289,1.91143551147441,-0.463532559473823,0.642982682205535,1,43.1716962376414,0.0432947996647803,0.485461875489715,0.0891826976549006,0.928936715851051,NA,0.337260982961472,1.51231538153156,4.01588969310963,0.376582898710181,0.706483598570521,NA
"28868","AFE:HDAC4-201-exon1;HDAC4-210-exon1","AFE","chr2:239352919-239401401/-","",0.6222,0.4528,0.1694,0.1694,29.4166666666667,0.476364964770801,1.02768956494979,0.463530020171098,0.64298450189806,1,31.529246280572,0.164941686939971,0.621334224773313,0.265463707556345,0.790652264347816,NA,23.6545848714022,-0.320408750775143,0.591729365514204,-0.541478536385823,0.588177787821107,NA
"28869","SE:TESC-202-exon5;TESC-201-int4","SE","chr12:117046839-117049018/-","Inc-NMD",0.0186,5e-04,0.0181,0.0181,40.9166666666667,-0.738554889202412,1.59337536111299,-0.463515946855437,0.642994587031141,1,1.19732658530782,-1.08217805038204,2.77688045607374,-0.389709988420656,0.696751009672346,NA,67.8335270322368,-0.207858795269167,0.521966579426088,-0.39822242163035,0.690466239732776,NA
"28870","WDR37/ENST00000263150.9_Intron4/clean","IR","chr10:1080107-1080411/+","Inc-NMD",0.2099,0.0935,0.1164,0.1164,49.4166666666667,0.521954657393855,1.12607945794896,0.463514944446764,0.6429953053736,1,15.6418134325312,0.49048448217772,0.874317897531393,0.560991012036453,0.574803664378856,NA,74.8426359365333,-0.155101912425778,0.44150019464638,-0.351306555028832,0.72535837776755,NA
"28871","A3SS:MED24-205-exon5;MED24-202-exon23","A3SS","chr17:40020354-40021954/-","",0.0035,6e-04,0.0029,0.0029,67.8333333333333,-0.575857404693774,1.24242211737419,-0.463495777031741,0.643009041121095,1,3.43895246995618,-0.929424213637611,1.90159914502847,-0.488759271935672,0.625012135422535,NA,122.115647561419,-0.217562440020873,0.276618090080504,-0.786508358717813,0.431569724050497,0.71643692363449
"28872","SE:FAM234A-201-exon4;FAM234A-207-int3","SE","chr16:254682-259968/+","",1,1,0,0,35,0.878004081920094,1.89433965185389,0.463488203427953,0.643014468548519,1,63.9811804410814,0.125540693272956,0.352383633385096,0.356261419030665,0.721644799447779,NA,0,NA,NA,NA,NA,NA
"28873","AFE:ELOVL1-216-exon1;ELOVL1-201-exon1","AFE","chr1:43365624-43367914/-","",0.0331,0.0182,0.0148,0.0148,120,0.406684396219176,0.877463650848202,0.463477200253314,0.643022353723207,1,6.43602276545305,0.400860279445107,1.11575210448476,0.359273603727793,0.719390419088215,NA,213.456517337277,-0.0998690834990709,0.213998079835379,-0.466682147689815,0.640727304135458,0.842181859465222
"28874","AFE:SPTY2D1-201-exon1;SPTY2D1-203-exon1","AFE","chr11:18616990-18634689/-","",1,1,0,0,43.75,0.878004069626702,1.89445195430634,0.463460721519425,0.643034162908023,1,79.120996473829,0.0421111551797485,0.343704567445716,0.122521372039664,0.902486121062088,NA,0,NA,NA,NA,NA,NA
"28875","AFE:ABCG1-203-exon1;ABCG1-202-exon1","AFE","chr21:42216189-42225670/+","",1,1,0,0,41.1666666666667,0.89179571787721,1.92446328653303,0.463399704280045,0.643077890587671,1,72.0721355528824,0.0291614584326399,0.357945025779437,0.0814690981363406,0.935068899280776,NA,0,NA,NA,NA,NA,NA
"28876","ALE:BPTF-213-exon8;BPTF-201-exon28","ALE","chr17:67975959-67982251/+","",0.4705,0.4089,0.0617,0.0617,54.25,0.401182940091112,0.8658878778519,0.463319732672975,0.643135203686179,1,41.0770262265063,0.709855622703317,0.439097259820482,1.61662503426583,0.105959244693689,NA,52.6664000656893,0.247717652920017,0.431603977444996,0.573946640590416,0.56600391006281,NA
"28877","AFE:PPP2CB-201-exon1;PPP2CB-207-exon1","AFE","chr8:30799756-30813886/-","",1,1,0,0,114.416666666667,0.849626535109883,1.83380612487493,0.463313173396575,0.643139904604473,1,208.853886170888,0.106284208011943,0.235567484384948,0.451183694937543,0.651857160170006,0.847004703183199,0,NA,NA,NA,NA,NA
"28878","SE:SCPEP1-201-exon3;SCPEP1-209-int2","SE","chr17:56981231-56987694/+","",1,1,0,0,20.5833333333333,0.904646507734512,1.95261849188328,0.46329916033008,0.643149947571193,1,38.4050263347425,0.207566158931717,0.458472293990021,0.452734356367092,0.650740037141588,NA,0,NA,NA,NA,NA,NA
"28879","A5SS:UBAP2L-202-exon5;UBAP2L-220-exon5","A5SS","chr1:154234739-154235195/+","",0.9985,0.9987,-2e-04,2e-04,164.083333333333,-0.570556691933233,1.23150992489661,-0.463298492686638,0.64315042606344,1,290.50515036385,0.206173267346178,0.215726255678954,0.955717080877754,0.339215190495297,0.644508315636907,1.59262402631751,0.605394178302379,2.2776934046427,0.265792655441853,0.790398899936517,NA
"28880","SE:GAREM2-201-exon5;GAREM2-203-int1","SE","chr2:26185277-26187230/+","",0.8844,0.9706,-0.0862,0.0862,18.75,0.655292863627509,1.41442350487525,0.463293250832469,0.643154182844162,1,25.9710732329765,0.466579727368801,0.591989360713762,0.78815559591518,0.43060569876815,NA,6.62713071800895,-0.468312702138799,1.27199237438859,-0.36817257050295,0.71274456164624,NA
"28881","A3SS:YY1AP1-203-exon8;YY1AP1-211-exon8","A3SS","chr1:155668718-155670319/-","",0.7193,0.7613,-0.0421,0.0421,66.4166666666667,-0.413773394731876,0.893383898369447,-0.463152957521477,0.64325473294651,1,87.4242667987545,-0.272298081585759,0.304709184137837,-0.893632669314566,0.371518460905431,0.672384311278584,31.9589164728096,0.102872986265148,0.536446989229511,0.191767291699974,0.847924492853091,NA
"28882","SE:CEP43-227-exon8;CEP43-202-int7","SE","chr6:167013568-167022408/+","",0.0025,0,0.0024,0.0024,17.6666666666667,0.888536964861356,1.91874640068046,0.463082023005358,0.643305575155009,1,0.15353739221271,0.749663235495297,4.05645616831272,0.184807429043938,0.853380080699693,NA,30.9364382714702,0.147543906704104,0.488516717119174,0.30202427375297,0.76263355873421,NA
"28883","A5SS:RPS8-202-exon3;RPS8-201-exon3","A5SS","chr1:44776715-44777613/+","",0.9944,0.9956,-0.0011,0.0011,6446,-0.292223385050036,0.631158837158492,-0.462994998795611,0.643367951908685,1,12016.2098008854,-0.256937102823806,0.103869332111117,-2.47365702273834,0.0133738018979068,0.13542202341532,60.7985790118545,0.0694244327233391,0.379762138359633,0.182810306006847,0.854946861863078,NA
"28884","SE:SNRNP70-204-exon2;SNRNP70-207-int1","SE","chr19:49085637-49090290/+","",0.9993,0.9997,-4e-04,4e-04,574.083333333333,0.495443467554067,1.0702631833039,0.462917416279457,0.643423563214168,1,1109.42269447264,-0.4258504335477,0.143696476416065,-2.9635412375365,0.00304121310051628,0.0655082732588886,2.52599232697489,-1.05765185839357,2.09684233875555,-0.504402185536409,0.613978782545655,NA
"28885","AFE:USP20-201-exon1;USP20-206-exon1","AFE","chr9:129835079-129849812/+","",1,1,0,0,43.6666666666667,0.873754631467,1.88752703513728,0.462909730669608,0.643429072383684,1,81.7009104228096,0.19888101277978,0.379287268156824,0.524354570999068,0.600031947570613,NA,0,NA,NA,NA,NA,NA
"28886","AFE:POLE4-203-exon1;POLE4-205-exon1","AFE","chr2:74958893-74959340/+","",0.0753,0.0421,0.0333,0.0333,44.5,0.493815594195688,1.0667825426164,0.462901832818291,0.643434733711738,1,4.96613617116407,0.281215800335738,1.22691649996165,0.229205329249813,0.818709330691127,NA,76.3115125208844,-0.314716180367942,0.39153622487062,-0.803798372607638,0.421513429796091,NA
"28887","AFE:RSL24D1-201-exon1;RSL24D1-204-exon1","AFE","chr15:55192834-55196967/-","",1,1,0,0,622.166666666667,0.83490311692696,1.80393955433032,0.462822113370036,0.643491879267248,1,1134.67546366001,0.0706317676514518,0.138586793132817,0.509657277254121,0.610291588764434,0.826290896726699,0,NA,NA,NA,NA,NA
"28888","A5SS:CHCHD7-201-exon2;CHCHD7-207-exon2","A5SS","chr8:56212890-56214597/+","",0.4955,0.4612,0.0343,0.0343,67.3333333333333,0.427195100066273,0.923116146806369,0.462775027329124,0.643525633100029,1,56.0063982819459,0.34120601986196,0.428191318998564,0.796854127402578,0.425535755064419,NA,61.7254418559546,-0.105112486284034,0.429627128627137,-0.244659797485133,0.806719859040086,NA
"28889","AFE:TGIF1-201-exon1;TGIF1-212-exon1","AFE","chr18:3449657-3456353/+","",NA,NA,NA,NA,1.25,2.08010574907185,4.49485783931007,0.46277453557711,0.643525985618475,1,0.15353739221271,0.749663235495297,4.05645616831272,0.184807429043938,0.853380080699693,NA,2.164857188542,-0.991186747055609,2.23816484198744,-0.442856901538788,0.657869242692522,NA
"28890","A5SS:EXOG-201-exon2;EXOG-211-exon2","A5SS","chr3:38497685-38501354/+","Exc-NMD",0.9025,0.9991,-0.0966,0.0966,16.8333333333333,-0.657772640458408,1.42148496036145,-0.462736264399979,0.643553421026004,1,26.5611949545528,0.667717430619145,0.563594728777335,1.1847474728298,0.236117306448711,NA,2.6729228887698,1.29192810770859,1.86138166568506,0.694069427847891,0.487638670028418,NA
"28891","SE:MRPS35-201-exon6;MRPS35-203-int5","SE","chr12:27724187-27737538/+","",0.9674,0.9947,-0.0273,0.0273,105.666666666667,0.452713625640142,0.978353113039944,0.462730296051768,0.643557699591592,1,176.871240131637,0.534437244509454,0.225179033612882,2.37338812559359,0.0176257316690613,0.155901292948159,7.21824410003111,0.117445616764358,1.18114474734599,0.0994337205734156,0.920793910273259,NA
"28892","AFE:PCBP1-AS1-366-exon1;PCBP1-AS1-204-exon1","AFE","chr2:70085625-70087787/-","",NA,NA,NA,NA,0.75,-2.48087514658877,5.36163694260102,-0.46270852971728,0.643573303454508,1,1.28630637469586,-2.97458082871745,2.99693431445023,-0.992541215993624,0.320933584146364,NA,0.348099766446848,-0.59040546396241,4.06738573303094,-0.145156005039741,0.884587700850269,NA
"28893","SE:DENND5A-201-exon2;DENND5A-204-int1","SE","chr11:9206783-9264960/-","",1,1,0,0,18.4166666666667,0.960999594237357,2.07699158023392,0.462688247455064,0.643587843556252,1,34.972561867192,0.21285568726465,0.620201609255272,0.343204022834194,0.731444978496853,NA,0,NA,NA,NA,NA,NA
"28894","SE:BARD1-201-exon3;BARD1-204-int2","SE","chr2:214781510-214797060/-","Exc-NMD",0.8858,0.9876,-0.1018,0.1018,38.75,0.507795768599454,1.09751386937166,0.462678224640726,0.643595028837677,1,62.5267531051588,0.00758004598468043,0.367127582176252,0.0206468986605353,0.9835273287066,NA,9.33725745833473,-0.319840401965679,1.1006583741612,-0.29059007724302,0.771364849964267,NA
"28895","SE:SLC35A2-201-exon2;SLC35A2-217-int1","SE","chrX:48906544-48911545/-","",0.9997,1,-2e-04,2e-04,60.0833333333333,-0.857554563390256,1.8534985759906,-0.462668045445862,0.643602326261248,1,118.404535112576,-0.695874399890096,0.292569273580559,-2.37849447200574,0.0173834975709928,0.154608987612977,0.141792856266213,0.371371994856269,4.06738609382014,0.0913048297579912,0.927250380429266,NA
"28896","A3SS:COQ9-207-exon2;COQ9-201-exon2","A3SS","chr16:57447579-57451039/+","",2e-04,0,2e-04,2e-04,50.4166666666667,0.866218792609188,1.87236120307287,0.462634448517505,0.643626412007025,1,0.0767686961063551,0.215193504133388,4.07263003885949,0.0528389522446414,0.957860225431613,NA,99.4837208689107,-0.643459152838865,0.339783119678688,-1.89373490197908,0.0582602061830376,0.277716313008126
"28897","SE:ETFDH-206-exon9;ETFDH-221-int9","SE","chr4:158697700-158703422/+","",1,1,0,0,22.4166666666667,0.944037497197873,2.04061052676002,0.462625025607786,0.643633167388474,1,38.5043673086308,0.00604216967282566,0.518034226446899,0.0116636495512426,0.990693965100876,NA,0,NA,NA,NA,NA,NA
"28898","TLE5/ENST00000221561.12_Intron6/known-exon+anti-near","IR","chr19:3054041-3054119/-","",0.0215,0.0149,0.0066,0.0066,499.916666666667,0.356318018247546,0.770235762649644,0.462609028983277,0.643644635601483,1,17.1780857780413,0.194722303534662,0.71208804879382,0.273452565120978,0.7845053507368,NA,904.195299821906,-0.221278851609755,0.152842005046726,-1.44776203074611,0.14768361502616,0.439588798581877
"28899","SE:ANKRD18A-210-exon10;ANKRD18A-209-int5","SE","chr9:38596404-38603158/-","Exc-NMD",1,1,0,0,28.9166666666667,0.919652052064635,1.98814706443531,0.462567416925892,0.643674468288781,1,49.6975038880585,0.0702484766943362,0.444631844072024,0.157992455175921,0.874462743944305,NA,0,NA,NA,NA,NA,NA
"28900","AFE:ATAD1-201-exon1;ATAD1-203-exon1","AFE","chr10:87814613-87841186/-","",1,1,0,0,23,0.906884910549534,1.96062943239547,0.462547840792901,0.643688503089166,1,43.6163796879279,0.165785393822362,0.490011732653426,0.338329437388426,0.73511494250198,NA,0,NA,NA,NA,NA,NA
"28901","POMT1/ENST00000372228.9_Intron5/clean","IR","chr9:131507515-131508910/+","Inc-NMD",0.2399,0.2156,0.0243,0.0243,26.8333333333333,0.446929232988046,0.966275729366485,0.462527640305178,0.643702985644075,1,10.8673622817592,0.271799748078813,0.823713599629414,0.329968751518847,0.74142357363507,NA,40.623863478472,-0.00208809206008957,0.51054759181865,-0.00408990678548,0.996736735618366,NA
